amount,payment_method,hour,day_of_week,account_age_days,total_transactions,avg_transaction_amount,failed_transactions,previous_fraud_count,transactions_last_5min,transactions_last_1hour,transactions_last_24hours,amount_last_1hour,time_since_last_transaction,new_receiver,amount_ratio,velocity_5min_ratio,fraud
11285.6,ACCOUNT,1,6,293,59,965.8,0,0,1,3,6,2023.85,774.14,0,11.6732,0.1429,0
794.13,UPI,13,2,756,55,568.83,0,0,0,0,3,0.0,6115.28,0,1.3936,0.0,0
462.68,UPI,2,2,306,64,552.68,1,0,0,3,6,1101.1,919.57,0,0.8357,0.0,0
3098.06,UPI,1,6,514,78,1682.55,0,0,1,3,6,3195.46,3019.1,0,1.8402,0.1429,0
280.21,UPI,11,3,1001,69,310.4,0,0,0,2,5,479.7,1021.46,0,0.8999,0.0,0
1102.21,ACCOUNT,7,1,242,69,759.1,0,0,6,9,25,6831.93,6666.34,0,1.4501,0.2308,1
493.11,ACCOUNT,20,3,1026,69,659.76,0,0,0,1,7,758.1,3543.52,0,0.7463,0.0,0
2140.54,ACCOUNT,4,3,182,51,1972.97,0,0,0,1,4,2235.89,3982.27,0,1.0844,0.0,0
2992.86,UPI,5,0,9,55,227.81,1,0,3,10,21,144.36,9886.37,1,13.0799,0.1364,1
1178.65,ACCOUNT,17,6,893,54,773.06,2,0,1,3,7,3196.06,10.24,1,1.5227,0.125,0
462.93,ACCOUNT,16,0,1196,69,455.02,1,0,0,0,6,0.0,3086.6,0,1.0152,0.0,0
546.37,ACCOUNT,9,0,280,75,464.0,0,0,7,7,11,3248.02,9857.49,0,1.175,0.5833,1
589.17,UPI,10,1,470,53,688.58,0,0,0,0,4,0.0,5096.97,0,0.8544,0.0,0
542.58,UPI,4,2,1389,62,507.1,2,0,0,2,10,630.34,979.79,0,1.0679,0.0,0
625.52,ACCOUNT,17,5,1484,64,880.9,1,0,1,1,5,574.28,15620.77,1,0.7093,0.1667,0
1655.71,UPI,10,2,884,51,1251.43,1,0,0,0,3,0.0,4853.79,0,1.322,0.0,0
492.63,ACCOUNT,10,2,687,59,529.76,1,0,1,3,4,997.74,4397.08,0,0.9281,0.2,0
1677.24,ACCOUNT,4,0,539,62,1085.82,0,0,0,2,3,2320.44,10856.99,0,1.5433,0.0,0
1129.48,UPI,7,5,930,54,954.54,0,0,0,1,3,953.07,3448.31,0,1.182,0.0,0
1265.42,ACCOUNT,3,2,898,54,838.57,2,0,0,1,7,873.0,1463.68,0,1.5072,0.0,0
617.3,UPI,11,5,463,59,643.31,0,0,0,0,4,0.0,10040.96,0,0.9581,0.0,0
487.8,ACCOUNT,11,1,63,60,550.5,2,0,0,0,7,0.0,784.33,0,0.8845,0.0,0
492.84,ACCOUNT,8,0,252,65,664.31,0,0,0,0,3,0.0,1090.92,0,0.7408,0.0,0
786.23,UPI,4,6,1439,55,913.72,2,0,0,1,7,1141.32,288.88,0,0.8595,0.0,0
974.56,ACCOUNT,19,5,644,67,756.84,1,0,0,1,3,458.18,1722.34,0,1.286,0.0,0
679.34,UPI,21,0,738,57,488.58,2,0,0,1,4,430.84,1513.03,0,1.3876,0.0,0
3307.31,ACCOUNT,9,1,716,65,621.38,2,0,1,2,8,1072.4,595.17,0,5.314,0.1111,1
445.27,ACCOUNT,19,2,1180,63,608.63,1,0,2,4,6,3403.76,470.31,0,0.7304,0.2857,0
265.99,ACCOUNT,12,1,125,44,300.72,1,0,0,1,1,326.85,2944.7,0,0.8816,0.0,0
206.5,UPI,21,2,151,57,321.77,2,0,0,1,6,429.06,7166.41,0,0.6398,0.0,0
93.42,UPI,21,3,435,55,126.7,4,0,2,2,5,265.18,3000.65,0,0.7316,0.3333,0
1111.7,UPI,6,0,745,47,1294.35,1,0,0,2,5,2031.88,850.74,0,0.8582,0.0,0
775.51,UPI,7,0,1016,57,388.54,1,0,0,1,5,345.81,1500.22,0,1.9908,0.0,0
789.88,ACCOUNT,21,6,751,60,910.75,0,0,0,2,8,1142.63,927.82,0,0.8663,0.0,0
841.12,UPI,21,4,678,66,795.97,0,0,1,2,7,1885.22,3300.78,1,1.0554,0.125,0
764.85,ACCOUNT,23,1,1408,79,790.0,0,0,0,0,6,0.0,555.72,1,0.9669,0.0,0
360.67,UPI,4,1,266,66,421.9,2,0,5,6,26,2531.38,13784.17,0,0.8529,0.1852,1
1381.26,UPI,7,0,870,45,944.53,2,0,0,1,1,837.16,2221.86,0,1.4608,0.0,0
368.16,UPI,15,3,827,66,521.98,1,0,1,2,9,925.77,9366.28,0,0.704,0.1,0
3394.14,UPI,15,2,726,57,1248.21,1,1,1,1,3,1520.51,7576.86,1,2.717,0.25,0
625.42,UPI,17,2,1217,57,474.64,2,0,1,4,10,1653.37,5048.04,0,1.3149,0.0909,0
1050.82,UPI,19,5,422,51,1104.84,0,0,0,0,5,0.0,3938.88,0,0.9502,0.0,0
1135.22,UPI,8,1,1432,47,1095.34,0,0,0,2,5,1825.71,1362.81,0,1.0355,0.0,1
1264.43,UPI,2,3,517,55,1482.46,0,0,0,1,2,2064.46,3720.23,0,0.8523,0.0,0
1187.18,ACCOUNT,14,1,831,54,737.61,1,0,0,1,3,756.52,3699.75,1,1.6073,0.0,0
760.95,ACCOUNT,6,3,795,57,553.44,2,0,0,1,5,343.0,1140.2,0,1.3725,0.0,0
676.81,UPI,5,5,1279,78,884.33,1,0,2,4,6,3088.29,2045.86,0,0.7645,0.2857,0
438.01,ACCOUNT,19,2,675,52,657.47,2,0,0,3,6,2358.39,3896.98,0,0.6652,0.0,0
959.28,ACCOUNT,4,0,448,66,1179.28,1,0,0,1,5,932.06,2419.29,0,0.8128,0.0,0
1350.52,ACCOUNT,18,3,61,55,949.66,0,0,0,0,5,0.0,1031.83,0,1.4206,0.0,0
538.66,ACCOUNT,0,5,564,76,320.84,0,0,0,4,6,934.27,360.6,0,1.6737,0.0,0
513.0,UPI,11,5,1244,55,421.68,1,0,0,3,7,1545.62,1505.53,0,1.2137,0.0,0
952.63,UPI,20,1,44,64,746.57,1,0,0,2,7,1371.27,4276.64,0,1.2743,0.0,0
2321.24,UPI,14,4,1347,66,1746.9,4,0,0,0,6,0.0,1905.25,0,1.328,0.0,0
1405.08,UPI,4,4,827,61,408.29,1,2,0,0,2,0.0,5123.71,0,3.433,0.0,0
356.72,ACCOUNT,15,4,236,58,515.0,1,0,1,3,8,2147.49,904.65,1,0.6913,0.1111,0
1221.08,ACCOUNT,19,1,474,74,1554.91,2,0,0,0,5,0.0,6009.44,0,0.7848,0.0,0
206.57,ACCOUNT,14,1,844,57,203.39,1,0,0,4,6,618.2,7004.27,0,1.0107,0.0,0
644.16,UPI,13,0,494,67,404.97,1,0,1,1,6,275.16,3316.42,0,1.5867,0.1429,0
464.94,UPI,11,4,189,66,661.55,0,1,1,1,4,534.8,2832.74,0,0.7017,0.2,0
2333.65,UPI,8,6,1009,75,1801.7,2,0,1,1,7,2075.32,1878.36,0,1.2945,0.125,0
552.62,UPI,9,3,1018,66,704.93,1,0,1,1,5,892.65,2445.96,0,0.7828,0.1667,0
286.06,UPI,14,5,204,55,432.79,2,0,0,0,2,0.0,56.58,1,0.6594,0.0,0
776.68,ACCOUNT,7,6,443,63,1053.16,0,0,0,1,4,1435.44,2005.29,0,0.7368,0.0,0
2911.4,UPI,18,5,388,59,280.6,1,0,0,2,4,488.23,2327.57,1,10.3388,0.0,1
11122.74,UPI,20,5,11,62,759.53,1,0,3,6,19,1063.74,9110.44,1,14.625,0.15,0
648.08,UPI,10,4,1103,83,487.27,2,0,0,1,2,545.91,1459.28,0,1.3273,0.0,0
246.5,UPI,22,0,1098,62,215.32,2,0,0,1,4,138.73,2962.22,0,1.1395,0.0,0
2101.17,ACCOUNT,21,5,1409,49,1932.67,1,0,0,0,3,0.0,3731.14,0,1.0866,0.0,0
1283.86,UPI,19,2,1159,49,774.21,0,0,0,1,6,501.22,1532.62,0,1.6562,0.0,0
1747.98,UPI,17,6,501,50,1845.63,0,0,0,3,8,6420.73,4778.19,0,0.9466,0.0,0
554.44,ACCOUNT,23,1,188,67,582.62,1,0,0,0,3,0.0,3435.5,1,0.95,0.0,0
218.71,UPI,15,5,933,56,148.13,1,0,0,1,1,180.98,7263.11,0,1.4666,0.0,0
504.55,UPI,20,4,1376,67,344.51,1,1,0,2,11,739.73,1759.02,0,1.4603,0.0,0
1606.96,UPI,17,5,1463,64,1192.4,3,0,0,1,2,1526.78,2208.21,1,1.3465,0.0,0
736.63,UPI,11,5,368,55,543.88,0,0,0,2,6,1053.63,188.88,1,1.3519,0.0,0
845.29,UPI,21,5,377,53,1026.65,1,0,0,0,5,0.0,3170.35,0,0.8226,0.0,0
616.23,UPI,2,0,84,65,1400.72,5,0,0,0,5,0.0,1.21,0,0.4396,0.0,0
931.47,UPI,19,1,237,60,569.76,0,0,0,1,4,546.32,543.25,0,1.632,0.0,0
315.94,UPI,23,6,845,59,350.98,1,0,2,2,12,426.5,9909.27,0,0.8976,0.1538,0
2803.85,UPI,9,3,833,81,3204.27,1,0,0,2,7,6200.17,2504.15,1,0.8748,0.0,0
1458.2,ACCOUNT,22,5,575,65,1271.5,2,0,1,2,3,2604.08,2155.87,0,1.1459,0.25,0
944.24,UPI,7,4,485,74,1000.8,4,0,2,3,7,2764.12,5477.91,1,0.9425,0.25,0
1064.91,UPI,6,6,1249,64,1111.84,0,0,0,2,4,2964.98,5356.78,1,0.9569,0.0,0
1256.66,UPI,21,4,706,59,759.89,2,0,0,0,4,0.0,1727.22,0,1.6516,0.0,0
511.25,UPI,22,6,1218,64,616.84,1,0,0,3,8,2359.6,6826.1,0,0.8275,0.0,0
1626.26,UPI,3,0,1445,66,1221.39,1,0,0,0,1,0.0,385.7,0,1.3304,0.0,0
312.56,UPI,1,6,496,64,355.74,0,0,0,3,8,1043.64,4997.23,0,0.8762,0.0,0
1171.07,UPI,11,4,328,61,739.14,0,0,0,0,4,0.0,467.5,0,1.5822,0.0,0
1573.08,ACCOUNT,22,1,1430,72,1313.95,2,0,0,0,3,0.0,9186.08,1,1.1963,0.0,0
3254.25,ACCOUNT,5,6,1,69,702.06,1,0,0,3,7,2193.93,1490.51,0,4.6287,0.0,1
401.46,UPI,6,0,457,61,469.31,1,0,0,0,6,0.0,1796.96,0,0.8536,0.0,0
2307.33,UPI,20,5,944,62,394.91,2,1,0,0,4,0.0,1152.83,1,5.8279,0.0,1
4059.62,UPI,5,4,787,65,1644.79,2,0,0,1,4,1903.68,1526.24,1,2.4667,0.0,1
3156.96,ACCOUNT,22,1,1361,47,555.47,1,0,0,0,4,0.0,851.88,1,5.6732,0.0,1
930.26,UPI,1,4,406,56,641.8,0,0,0,2,4,1692.41,255.67,0,1.4472,0.0,0
322.91,ACCOUNT,18,5,1487,66,423.7,2,0,1,2,5,654.34,716.94,0,0.7603,0.1667,0
557.12,UPI,10,5,1405,54,612.77,0,0,0,0,7,0.0,3004.97,0,0.9077,0.0,0
2020.07,UPI,22,6,295,64,1879.35,1,0,0,1,4,2560.49,4301.99,0,1.0743,0.0,0
1552.51,UPI,11,4,271,51,3187.34,2,0,2,2,7,5450.07,89.81,0,0.4869,0.25,0
919.59,ACCOUNT,4,0,813,61,1341.14,1,0,0,3,6,4009.41,1797.92,0,0.6852,0.0,0
1494.6,ACCOUNT,21,6,96,65,1315.83,0,0,0,0,5,0.0,3003.67,0,1.135,0.0,0
516.73,UPI,5,3,469,66,581.43,2,0,1,3,6,1744.4,20552.26,1,0.8872,0.1429,0
367.16,UPI,1,6,669,61,453.15,2,0,0,1,2,411.02,140.78,0,0.8085,0.0,0
965.62,ACCOUNT,15,6,1454,54,900.47,1,0,0,2,5,1805.54,790.97,0,1.0712,0.0,0
1357.45,ACCOUNT,12,4,1488,61,945.7,2,0,0,2,4,1985.55,420.86,0,1.4339,0.0,0
2951.59,UPI,2,4,252,63,2462.48,0,2,0,0,3,0.0,13612.6,0,1.1981,0.0,0
5022.14,UPI,9,2,39,57,917.54,0,1,4,6,13,2577.4,5366.42,1,5.4675,0.2857,1
414.78,ACCOUNT,21,1,163,61,585.01,0,0,0,1,5,498.46,3277.94,0,0.7078,0.0,0
1335.94,UPI,11,6,1130,54,760.7,1,0,1,5,8,5323.67,363.69,0,1.7539,0.1111,0
1910.4,ACCOUNT,16,2,1273,71,1288.23,1,0,0,1,7,1571.23,946.3,0,1.4818,0.0,0
1714.1,UPI,18,4,1339,72,1243.88,1,0,0,0,3,0.0,5296.52,0,1.3769,0.0,0
416.27,UPI,8,3,358,60,576.9,0,0,7,12,18,6922.77,1677.78,0,0.7203,0.3684,1
329.87,ACCOUNT,9,4,1343,61,525.81,1,0,0,2,7,1020.28,5401.44,1,0.6262,0.0,0
331.61,UPI,7,4,200,68,431.39,1,0,1,1,2,581.02,3824.31,0,0.7669,0.3333,0
368.55,UPI,0,0,792,61,303.06,2,0,0,0,7,0.0,2773.35,0,1.2121,0.0,0
451.69,ACCOUNT,12,3,720,64,372.34,3,0,0,2,6,934.42,2548.76,0,1.2099,0.0,1
1728.61,ACCOUNT,19,4,494,57,471.47,0,0,0,0,0,0.0,1114.05,1,3.6586,0.0,1
401.09,UPI,22,4,62,49,266.91,0,0,0,0,1,0.0,855.37,1,1.4971,0.0,0
206.71,UPI,21,2,1164,68,208.03,4,0,1,2,7,522.79,18.51,0,0.9889,0.125,0
2247.9,UPI,11,6,523,59,2450.52,3,0,0,1,5,2658.84,3660.13,1,0.9169,0.0,0
10193.49,ACCOUNT,5,4,33,63,748.75,0,2,3,9,15,0.0,4118.08,1,13.5958,0.1875,1
189.73,ACCOUNT,22,2,633,67,184.97,0,1,1,3,4,515.24,1383.74,0,1.0202,0.2,0
382.76,UPI,16,4,579,59,1239.35,2,0,0,1,8,1672.08,1597.76,0,0.3086,0.0,0
1453.55,UPI,11,6,1332,67,912.18,1,0,0,0,2,0.0,662.63,0,1.5917,0.0,0
1305.16,UPI,0,2,168,64,1356.46,2,0,4,5,26,6782.32,844.57,0,0.9615,0.1481,0
420.04,ACCOUNT,5,2,1112,57,557.56,1,0,0,0,7,0.0,10739.42,0,0.752,0.0,0
1293.45,UPI,23,6,1127,48,430.57,0,0,1,1,3,278.75,4659.64,1,2.9971,0.25,0
1177.99,ACCOUNT,19,5,588,62,1074.22,1,0,1,2,8,2246.41,1262.61,0,1.0956,0.1111,0
404.68,ACCOUNT,8,6,415,71,381.12,0,0,0,1,3,426.11,252.22,0,1.059,0.0,0
849.94,UPI,12,4,37,46,731.59,0,0,0,0,4,0.0,3759.65,0,1.1602,0.0,0
148.64,UPI,15,5,1407,66,132.61,1,0,1,1,4,121.79,2613.02,0,1.1125,0.2,0
1149.8,UPI,9,6,1423,47,1111.0,1,0,0,0,3,0.0,6750.71,0,1.034,0.0,0
645.77,UPI,6,5,384,56,1024.65,0,0,1,1,6,764.56,1511.85,0,0.6296,0.1429,0
4364.11,UPI,8,6,76,54,1843.88,0,0,0,0,1,0.0,643.18,0,2.3655,0.0,0
1669.28,UPI,5,2,210,64,1393.98,1,0,0,1,7,880.19,2994.45,0,1.1966,0.0,0
684.24,UPI,18,6,129,58,505.28,2,0,1,2,10,975.03,39.48,0,1.3515,0.0909,0
940.37,ACCOUNT,14,0,5,56,262.03,0,0,0,1,2,166.06,424.84,1,3.5751,0.0,1
264.64,UPI,21,1,1341,54,375.93,1,0,0,1,6,351.19,236.49,1,0.7021,0.0,0
440.45,ACCOUNT,17,1,255,55,757.96,1,0,0,0,1,0.0,214.84,1,0.5803,0.0,0
703.7,ACCOUNT,17,1,1127,72,635.31,3,0,0,2,3,1178.21,7594.67,0,1.1059,0.0,0
638.04,UPI,2,4,293,70,510.64,1,0,0,0,2,0.0,464.26,1,1.2471,0.0,0
1631.76,ACCOUNT,20,3,569,65,1273.05,0,0,0,0,3,0.0,2142.45,0,1.2808,0.0,0
1083.76,UPI,13,1,911,56,715.39,0,2,0,1,6,580.9,5490.91,0,1.5128,0.0,0
341.72,ACCOUNT,20,0,1088,62,609.47,3,0,0,1,8,393.38,1917.89,0,0.5598,0.0,0
985.76,UPI,3,6,1315,48,817.73,2,0,0,1,5,1089.12,10747.78,0,1.204,0.0,0
1510.84,ACCOUNT,1,2,95,67,1766.78,0,0,5,13,26,22968.12,802.48,0,0.8547,0.1852,1
824.89,UPI,18,3,318,59,1158.59,2,0,1,2,3,2151.95,353.27,0,0.7114,0.25,0
676.44,ACCOUNT,17,0,442,58,936.94,0,0,1,3,4,2003.69,2648.6,1,0.7212,0.2,0
485.11,UPI,9,5,486,63,290.97,3,0,0,2,4,547.22,140.35,0,1.6615,0.0,0
695.39,ACCOUNT,11,4,1497,54,741.75,1,0,0,0,4,0.0,13563.12,0,0.9362,0.0,0
433.85,ACCOUNT,4,3,1172,67,384.88,2,0,0,0,3,0.0,1511.91,0,1.1243,0.0,0
651.49,UPI,15,5,501,70,615.0,0,0,1,1,6,445.29,115.66,0,1.0576,0.1429,0
935.13,UPI,17,3,1458,60,1217.27,6,0,0,2,7,2808.9,2057.89,0,0.7676,0.0,0
1511.12,UPI,20,4,763,55,923.7,3,0,1,1,4,960.9,3450.0,0,1.6342,0.2,0
726.93,UPI,20,1,766,50,532.57,1,0,1,1,4,436.0,613.4,1,1.3624,0.2,0
589.1,UPI,20,1,667,60,699.0,1,0,0,1,4,671.82,2206.53,0,0.8416,0.0,0
324.22,UPI,2,1,241,72,346.44,2,0,0,1,4,225.64,4006.16,0,0.9332,0.0,0
1247.63,UPI,2,4,1403,61,735.33,1,0,0,0,1,0.0,482.88,0,1.6944,0.0,0
162.06,UPI,4,4,50,57,220.16,2,0,1,1,5,219.41,9626.68,0,0.7328,0.1667,0
371.06,UPI,13,0,286,70,385.76,1,0,0,0,5,0.0,669.46,0,0.9594,0.0,0
626.6,UPI,1,3,367,63,507.98,0,0,0,0,9,0.0,2028.51,0,1.2311,0.0,0
708.23,ACCOUNT,13,2,440,66,339.99,0,1,1,2,2,649.51,1852.59,0,2.077,0.3333,1
962.89,UPI,13,5,223,57,789.94,1,0,1,2,6,1913.56,495.62,0,1.2174,0.1429,0
274.67,UPI,7,0,56,51,615.77,2,0,0,1,9,722.65,3935.4,0,0.4453,0.0,0
720.39,UPI,23,6,1026,59,560.56,0,0,0,3,6,2225.75,42.77,0,1.2828,0.0,0
592.85,ACCOUNT,15,0,1454,56,485.12,1,0,2,2,6,1010.65,2037.39,0,1.2196,0.2857,0
790.18,UPI,7,3,209,67,994.66,0,0,0,1,4,1151.09,91.14,1,0.7936,0.0,0
684.1,UPI,21,1,465,57,632.78,1,0,0,0,1,0.0,1337.64,0,1.0794,0.0,0
3598.07,UPI,14,1,774,59,1633.79,1,0,1,2,5,3574.47,2296.95,0,2.2009,0.1667,0
603.27,UPI,8,3,1393,77,773.93,1,0,0,1,4,621.68,2478.47,0,0.7785,0.0,0
2859.34,UPI,5,2,1050,65,1807.24,1,0,0,1,4,2215.54,1339.46,0,1.5813,0.0,0
389.62,ACCOUNT,11,2,1156,64,456.27,2,0,0,1,5,522.55,892.73,0,0.8521,0.0,0
518.07,ACCOUNT,8,1,884,55,445.05,1,0,0,0,5,0.0,1786.01,0,1.1615,0.0,0
829.31,UPI,15,2,643,54,950.1,0,0,0,0,6,0.0,9255.12,0,0.8719,0.0,0
582.02,UPI,12,2,323,61,491.56,1,0,0,0,3,0.0,7836.05,0,1.1816,0.0,0
701.25,UPI,22,1,1300,53,972.25,0,0,0,1,11,1070.92,5372.94,1,0.7205,0.0,0
390.59,UPI,6,2,1212,46,383.46,2,0,1,3,6,1034.55,1061.95,0,1.0159,0.1429,0
990.78,UPI,2,0,66,67,489.62,1,0,0,1,4,479.84,5082.75,1,2.0195,0.0,1
277.46,UPI,17,3,1081,48,400.18,3,0,0,1,3,495.74,239.42,1,0.6916,0.0,0
383.82,UPI,12,6,154,59,553.46,1,0,0,1,4,751.8,5337.71,0,0.6922,0.0,0
1583.43,UPI,6,6,1116,66,1324.86,1,0,0,3,12,2601.96,337.21,0,1.1943,0.0,0
846.99,UPI,8,6,1244,65,599.12,1,0,0,1,5,416.06,2693.55,0,1.4114,0.0,0
918.23,UPI,20,5,222,60,1076.83,0,0,0,1,4,1333.87,6010.93,0,0.8519,0.0,0
644.67,ACCOUNT,9,6,667,50,485.53,1,0,0,4,9,2434.77,2206.15,0,1.325,0.0,0
689.75,ACCOUNT,11,0,211,64,860.98,1,0,0,0,5,0.0,1139.8,0,0.8002,0.0,0
816.46,UPI,16,3,863,57,1204.49,0,0,1,2,6,2722.82,5853.04,0,0.6773,0.1429,0
517.96,UPI,23,6,1393,54,501.97,1,0,0,0,1,0.0,1357.54,1,1.0298,0.0,0
364.89,ACCOUNT,15,4,148,45,377.04,3,0,0,2,7,773.52,532.21,0,0.9652,0.0,0
282.24,ACCOUNT,21,1,614,62,297.99,2,0,0,0,5,0.0,3164.29,0,0.944,0.0,0
1051.02,ACCOUNT,22,4,1460,66,453.03,3,0,0,1,10,334.83,2341.52,1,2.3148,0.0,1
218.86,UPI,23,6,472,45,228.38,2,0,0,1,4,223.78,870.49,0,0.9541,0.0,0
865.43,UPI,10,6,224,71,726.98,2,0,0,0,6,0.0,1606.21,0,1.1888,0.0,0
2757.26,UPI,4,4,748,56,2592.9,1,0,1,2,4,6169.16,1065.89,0,1.063,0.2,0
452.11,UPI,8,1,777,67,457.58,1,0,0,0,7,0.0,4541.65,0,0.9859,0.0,0
1793.3,UPI,3,3,1004,58,1758.37,1,0,0,1,7,2090.59,6308.13,0,1.0193,0.0,0
560.89,UPI,12,2,491,63,572.78,1,0,1,2,5,901.74,1159.5,0,0.9775,0.1667,0
533.08,UPI,3,5,1434,52,530.49,1,0,6,5,27,2652.45,5437.9,1,1.003,0.2143,1
1194.24,UPI,22,5,795,76,1524.32,1,0,0,2,2,2474.89,10876.7,0,0.7829,0.0,0
1546.07,UPI,17,3,451,65,2065.88,1,0,0,1,5,2686.87,2987.9,0,0.748,0.0,0
935.72,ACCOUNT,4,5,1441,67,531.07,0,0,0,0,1,0.0,8503.82,0,1.7586,0.0,0
3098.1,ACCOUNT,20,0,1389,65,1493.09,1,0,1,3,5,3367.4,264.87,0,2.0736,0.1667,0
597.03,UPI,18,0,763,71,401.99,2,0,0,1,3,425.31,2659.35,0,1.4815,0.0,0
586.78,ACCOUNT,12,2,66,54,650.02,1,0,2,2,5,800.83,1028.3,0,0.9013,0.3333,0
1537.32,ACCOUNT,5,2,907,56,1101.79,5,0,0,0,6,0.0,4128.88,0,1.394,0.0,0
1174.19,UPI,8,1,846,47,820.33,0,0,0,0,2,0.0,2209.53,0,1.4296,0.0,0
459.27,UPI,13,5,247,68,492.22,3,0,0,0,3,0.0,1541.11,0,0.9312,0.0,0
10829.53,ACCOUNT,21,2,961,83,818.74,0,0,1,3,6,2301.18,286.71,0,13.2109,0.1429,1
1126.89,UPI,16,6,1265,56,792.71,0,0,0,1,5,565.32,1218.92,0,1.4198,0.0,0
336.99,UPI,9,1,185,55,373.06,0,0,0,2,6,1026.22,1219.29,0,0.9009,0.0,0
1052.17,UPI,22,6,1093,67,971.35,0,0,0,0,4,0.0,2109.02,0,1.0821,0.0,0
192.05,ACCOUNT,14,0,236,65,302.25,0,0,0,0,7,0.0,3868.81,0,0.6333,0.0,0
1017.35,ACCOUNT,9,1,1130,55,947.2,0,0,0,0,6,0.0,770.19,0,1.0729,0.0,1
632.54,UPI,4,4,646,70,371.22,0,0,1,2,5,689.17,4515.17,0,1.6993,0.1667,0
619.84,ACCOUNT,15,0,39,73,765.62,2,0,0,1,10,1020.61,6743.69,0,0.8085,0.0,0
734.79,UPI,7,2,1450,59,576.65,1,0,1,2,5,1527.49,430.05,0,1.272,0.1667,0
614.61,UPI,21,3,273,54,1114.66,1,0,0,0,1,0.0,173.03,0,0.5509,0.0,0
1067.9,ACCOUNT,5,6,906,55,658.17,1,0,0,1,2,664.21,1667.06,0,1.6201,0.0,0
1512.98,ACCOUNT,10,4,296,70,1224.25,0,0,0,0,6,0.0,1248.71,0,1.2348,0.0,0
165.3,ACCOUNT,0,2,1401,61,373.0,0,0,0,2,8,731.92,2737.23,0,0.442,0.0,0
306.99,ACCOUNT,20,3,1115,47,338.3,2,0,1,1,3,385.09,1183.49,0,0.9048,0.25,0
1276.24,ACCOUNT,9,3,1212,54,1366.69,0,0,0,1,7,1284.83,5595.64,0,0.9331,0.0,0
545.46,ACCOUNT,1,0,665,59,555.7,1,2,0,1,6,512.51,1318.46,0,0.9798,0.0,0
2954.35,ACCOUNT,8,6,717,77,482.5,2,0,0,1,6,630.37,2307.26,0,6.1103,0.0,0
2605.9,UPI,11,2,962,58,3992.97,1,0,1,1,5,4279.73,4433.78,1,0.6525,0.1667,0
690.42,UPI,10,1,1183,58,690.02,1,0,1,2,7,1381.43,8628.39,0,0.9991,0.125,0
553.29,UPI,5,0,1275,73,461.71,2,0,1,2,5,1098.64,2396.82,0,1.1958,0.1667,0
418.45,UPI,2,2,56,59,310.95,0,0,2,4,8,1209.12,1598.87,0,1.3414,0.2222,0
3853.66,UPI,23,5,1005,58,1190.37,1,0,0,0,3,0.0,634.09,1,3.2347,0.0,1
638.82,ACCOUNT,1,6,190,58,477.84,1,0,0,1,6,359.03,676.82,0,1.3341,0.0,0
904.81,ACCOUNT,22,4,453,63,1020.2,0,0,0,0,4,0.0,3100.58,0,0.886,0.0,0
623.92,UPI,9,0,1249,66,638.81,3,0,0,0,5,0.0,6497.88,0,0.9752,0.0,0
1652.87,UPI,14,2,398,52,1775.41,1,0,0,0,2,0.0,514.58,0,0.9305,0.0,0
548.38,ACCOUNT,11,0,1201,47,1111.54,3,0,0,0,9,0.0,638.25,0,0.4929,0.0,0
380.84,UPI,7,4,710,60,336.51,0,0,0,2,7,789.43,1181.7,1,1.1284,0.0,0
763.78,UPI,4,3,371,62,783.68,0,0,0,2,5,1972.58,2360.67,0,0.9734,0.0,0
1469.05,UPI,20,4,521,50,836.94,2,0,0,0,4,0.0,105.52,0,1.7532,0.0,0
469.2,UPI,18,4,810,79,520.19,0,0,0,0,3,0.0,15282.27,0,0.9003,0.0,0
340.72,UPI,8,2,1154,59,338.89,1,0,1,3,7,1315.92,3258.49,0,1.0024,0.125,0
1012.76,ACCOUNT,14,6,920,49,690.17,3,0,0,2,4,1891.72,152.25,0,1.4653,0.0,0
1015.14,ACCOUNT,15,0,1401,72,1353.46,1,0,0,2,4,3234.59,488.17,0,0.7495,0.0,0
642.0,UPI,17,6,1305,73,650.51,1,0,0,1,3,564.55,192.62,0,0.9854,0.0,0
613.61,UPI,1,6,1137,61,415.28,4,0,0,2,6,878.77,2300.49,0,1.474,0.0,0
1040.34,UPI,20,0,916,63,950.05,1,0,1,3,9,2488.64,5460.97,0,1.0939,0.1,0
1162.59,UPI,8,2,456,65,699.53,1,0,0,1,1,696.88,10291.27,0,1.6596,0.0,0
1679.07,ACCOUNT,23,5,636,67,1959.66,0,0,0,1,6,2152.48,1742.96,0,0.8564,0.0,0
156.06,UPI,1,0,204,50,138.48,0,0,6,11,15,1523.24,147.88,0,1.1189,0.375,1
1728.2,UPI,3,5,580,58,1344.0,0,0,0,1,7,1808.24,453.23,0,1.2849,0.0,0
1164.23,UPI,13,3,1391,54,733.03,1,0,0,0,7,0.0,22086.21,0,1.5861,0.0,0
211.84,ACCOUNT,14,4,656,68,236.5,2,0,0,1,9,231.94,15206.29,0,0.8919,0.0,0
3736.81,UPI,4,3,197,49,2046.75,1,0,0,1,4,1973.6,6386.2,0,1.8248,0.0,0
931.34,UPI,19,4,988,65,1258.16,3,0,0,1,6,817.67,1952.58,0,0.7396,0.0,0
948.18,UPI,9,1,1445,66,820.82,1,0,0,0,3,0.0,674.21,0,1.1538,0.0,0
554.3,ACCOUNT,2,3,1305,61,576.54,0,0,0,0,2,0.0,4941.96,0,0.9598,0.0,0
