amount,payment_method,hour,day_of_week,account_age_days,total_transactions,avg_transaction_amount,failed_transactions,previous_fraud_count,transactions_last_5min,transactions_last_1hour,transactions_last_24hours,amount_last_1hour,time_since_last_transaction,new_receiver,fraud
601.71,UPI,16,1,253,43,1740.07,2,1,0,2,7,695.69,156.18237222221623,0,0
1175.92,UPI,20,2,661,47,913.7,0,0,0,3,13,794.04,444.9601278314606,1,0
745.97,UPI,2,2,1149,36,521.59,2,0,0,5,5,895.16,2873.5015729670654,0,0
1228.46,UPI,20,4,717,41,183.51,2,0,0,1,6,432.99,7568.019770422255,0,0
2126.28,ACCOUNT,0,4,526,35,322.35,2,0,1,3,9,1459.87,12.212416902752569,1,0
5356.24,ACCOUNT,5,1,1002,43,1385.55,1,0,0,2,12,420.05,1509.0258241124968,0,0
318.04,UPI,15,5,544,38,746.52,1,0,0,2,9,1257.26,909.6222836284492,0,0
9256.06,ACCOUNT,13,2,1296,33,187.4,1,0,0,1,10,4293.1,1088.1621507436655,1,0
155.7,UPI,6,1,229,44,397.91,2,0,0,2,4,868.76,13327.833856515492,0,0
942.2,ACCOUNT,13,0,422,36,663.15,3,0,1,1,8,2540.75,704.3473882001264,0,0
1974.99,ACCOUNT,5,5,672,38,239.97,2,0,0,2,9,2958.23,1735.8598205762557,0,0
1452.43,UPI,11,6,484,50,650.4,1,0,2,0,7,1425.07,991.939939698964,0,0
588.34,UPI,17,3,1172,31,626.86,2,0,0,2,7,306.96,3316.1159259583173,1,0
890.58,UPI,18,3,519,48,666.17,2,0,0,2,10,3486.22,2034.979554210612,0,0
669.81,UPI,21,3,137,33,1929.64,0,0,0,4,6,1516.56,1210.3249396630424,1,0
608.28,UPI,21,2,639,38,2054.29,2,0,0,3,7,2583.08,2158.499739084669,1,0
2564.71,ACCOUNT,14,6,781,60,495.57,2,0,2,2,9,415.97,1360.7723482350723,1,0
1567.15,UPI,11,0,1040,44,1467.37,4,0,0,1,6,311.78,1444.7198269810078,0,0
548.45,UPI,5,2,1311,45,1168.79,2,0,0,5,10,71.37,554.161961762318,0,0
2696.2,UPI,16,2,276,43,383.97,4,0,2,2,4,191.2,6394.42096385399,1,0
1491.14,UPI,11,5,704,44,939.67,2,0,1,2,8,849.93,2281.939437804572,1,0
2472.2,ACCOUNT,14,2,351,43,134.35,1,0,0,3,11,1260.27,6401.576586285953,0,0
2058.29,UPI,8,2,160,34,675.26,0,0,1,2,7,242.03,1797.0907592725794,1,0
478.67,UPI,3,4,564,36,1046.95,1,0,0,4,7,2713.6,6847.77624603682,0,0
626.29,UPI,14,0,951,47,171.25,1,1,0,1,9,189.1,1501.011154456055,1,1
2315.3,UPI,13,2,1122,43,1081.95,2,0,0,1,6,1448.95,2215.166079591216,1,0
2019.03,UPI,6,2,682,48,329.94,0,0,0,2,14,420.54,1881.1158292238174,1,1
1073.95,UPI,13,6,1479,39,91.24,2,0,0,1,7,1117.18,4335.470803260601,1,1
1233.15,UPI,21,6,333,41,671.08,0,0,1,1,1,325.3,4729.583286803611,0,0
3935.0,UPI,12,0,361,42,809.85,2,0,0,3,7,14250.78,2223.1744139252532,0,0
606.94,UPI,14,4,533,41,1358.82,4,0,0,1,10,885.08,6865.398316410972,0,0
1895.23,UPI,2,3,253,49,591.78,2,0,1,1,4,2745.68,3617.351800473807,0,0
895.88,ACCOUNT,4,6,818,37,3408.86,6,0,0,1,16,3741.75,2687.8740033937975,0,0
882.11,UPI,7,4,591,37,290.55,0,0,2,1,6,1642.64,4333.708669655584,0,0
3290.44,UPI,1,5,609,41,408.78,1,0,1,2,3,1651.45,1740.5109940040902,0,0
2503.43,UPI,5,4,264,51,155.19,2,0,0,3,13,663.34,3139.105030591362,0,0
2473.8,ACCOUNT,19,2,1150,43,1690.13,2,0,0,2,6,2637.46,35.77691157412618,0,0
4045.98,UPI,1,5,172,28,139.5,4,0,2,2,7,444.63,4346.602513416163,1,0
1119.91,UPI,8,4,957,38,354.1,1,0,0,1,1,1087.38,1832.6850434889886,0,0
2168.85,UPI,17,3,249,54,1351.79,1,0,0,2,10,3996.67,308.46810394305356,1,0
804.11,UPI,19,0,815,36,627.44,2,0,1,3,8,1412.99,61.986016185500034,0,0
1516.51,ACCOUNT,23,4,448,29,474.28,4,0,1,2,9,457.91,979.0204137706614,0,0
962.81,ACCOUNT,19,4,1035,48,1143.7,2,0,1,3,15,2653.58,5331.324607505719,0,0
1208.33,ACCOUNT,20,0,608,39,190.39,1,0,0,1,6,352.49,9232.616538134082,0,0
1988.54,UPI,18,2,206,41,538.1,0,0,1,3,15,527.39,3401.04541323592,0,0
483.85,UPI,16,0,227,37,2102.77,3,0,0,1,4,6261.93,3762.4735127394124,0,0
8887.38,ACCOUNT,9,2,439,31,893.6,3,1,1,4,5,3937.31,11.54670502734616,0,0
401.01,UPI,9,4,747,38,1979.85,2,0,0,2,5,2384.87,3071.837134236762,0,0
325.65,UPI,20,1,160,37,2031.06,3,0,1,1,10,1091.13,4953.064959891931,0,0
3491.58,UPI,6,1,32,58,401.71,1,0,2,0,3,478.44,8683.861788092261,0,0
2420.34,ACCOUNT,9,5,555,38,212.17,0,0,2,2,6,6049.73,1898.2460702610115,0,0
2046.98,ACCOUNT,11,5,1340,47,673.97,3,0,0,0,8,668.82,8901.503257533544,0,0
2055.65,UPI,19,0,742,44,406.69,1,0,0,3,5,291.06,6338.265862989964,0,0
1083.28,UPI,10,4,540,33,336.17,1,0,0,5,7,632.69,6000.066455391106,0,0
447.08,ACCOUNT,22,3,414,35,591.77,2,0,0,3,10,845.84,4830.03609867707,0,0
1182.99,UPI,22,3,1115,47,2083.1,3,0,1,2,12,2413.19,7140.716612407594,0,0
557.15,UPI,12,3,1014,37,398.8,0,0,0,0,9,1894.71,10513.784441678774,0,0
2907.71,UPI,5,1,917,19,164.37,5,0,0,3,6,313.19,805.0324123914222,0,0
946.66,ACCOUNT,9,0,220,39,1294.66,0,0,1,2,12,296.59,4077.7265826612065,0,0
480.34,UPI,10,6,1399,37,353.05,3,0,0,2,8,1147.87,5270.180912255106,0,0
795.22,UPI,21,6,763,29,369.24,4,0,0,0,6,1268.4,4404.359496018208,1,0
1657.28,ACCOUNT,20,0,1148,28,761.73,3,0,1,0,6,830.71,8577.198414011404,0,0
624.08,UPI,22,5,1309,37,749.43,2,0,0,3,11,1042.91,8229.087774869782,1,1
481.92,UPI,11,2,944,31,1303.88,1,0,0,2,5,4841.53,1038.897558183458,1,0
1399.24,ACCOUNT,6,5,1015,36,678.39,2,0,1,3,5,871.46,22356.457738499557,0,0
1401.04,UPI,14,5,792,47,131.33,2,0,2,2,10,768.32,483.8764893370668,0,0
660.54,UPI,19,4,1,33,514.99,2,0,0,4,8,3267.83,5648.934208996687,0,0
684.69,UPI,4,3,914,45,546.9,3,0,1,2,8,642.79,1750.3393380504149,0,0
1383.05,UPI,22,0,422,44,368.86,2,0,0,1,6,1573.64,351.2852388095424,0,0
257.73,UPI,6,3,10,42,323.76,0,0,1,2,8,2152.11,4170.491833445101,0,0
268.42,UPI,17,1,626,43,1183.68,2,0,0,3,10,1078.35,1201.0645056507792,0,0
534.62,ACCOUNT,10,4,774,34,438.47,3,0,0,3,13,140.41,14959.694487732166,1,0
885.85,UPI,6,0,1443,35,141.73,0,0,2,5,10,233.17,692.189695835195,0,0
1496.53,ACCOUNT,4,1,1131,46,2409.9,2,0,1,4,9,1386.88,1859.824167269741,0,0
4795.13,UPI,21,3,1240,33,783.63,1,0,0,1,9,913.52,6589.289111717008,0,0
2585.46,UPI,15,6,292,36,1390.7,4,0,0,2,8,248.31,620.3210651697245,0,0
934.55,UPI,20,3,179,41,692.92,2,0,0,2,8,451.82,1396.3888084440164,0,0
1075.98,ACCOUNT,21,2,1051,42,652.15,0,0,2,2,4,2353.1,3281.854038890865,0,0
402.41,ACCOUNT,18,5,32,44,868.11,0,0,0,2,6,1869.49,4878.925147271068,1,0
1076.52,UPI,5,2,847,38,281.5,3,0,1,2,6,2234.46,11419.183181744325,1,0
821.67,ACCOUNT,23,6,1463,40,549.36,1,1,1,7,6,554.2,1360.1960142747441,0,0
1514.32,UPI,15,2,630,62,1007.87,1,0,1,0,13,4944.57,2017.7645836661095,0,0
479.51,ACCOUNT,10,0,1116,46,233.95,0,0,1,3,6,1167.23,3728.5077514055743,0,0
1843.36,UPI,11,0,545,41,954.8,3,0,0,1,4,1200.93,4872.3625692434525,0,0
5078.34,UPI,10,6,1087,48,387.31,1,0,0,4,3,535.51,935.1941915506561,0,0
983.62,UPI,13,4,971,39,687.39,1,0,0,1,7,757.17,10870.136423314872,1,0
1638.79,UPI,7,5,591,36,2855.6,3,0,0,1,8,1631.61,11373.883290411999,1,0
2186.69,UPI,0,2,1196,35,172.08,1,0,1,0,6,3181.5,11068.997773562583,0,0
734.2,ACCOUNT,16,2,1291,52,734.19,1,0,0,2,8,1571.88,14703.636968053304,0,0
1372.09,UPI,14,1,1146,34,1009.36,1,0,0,2,6,1836.83,1617.6883016963736,0,0
1110.53,ACCOUNT,5,4,887,30,424.71,3,0,0,1,6,1981.83,5103.093210130386,0,0
1209.15,ACCOUNT,9,5,816,32,1940.53,3,0,0,3,11,830.7,17017.00298254662,0,0
506.23,UPI,17,3,430,39,869.95,0,0,0,4,10,537.03,9207.181982859805,0,0
1123.84,UPI,22,1,427,42,369.4,4,0,0,3,8,2135.03,4175.136354565209,1,0
1804.43,UPI,22,5,1016,38,1168.16,2,0,0,2,6,834.78,5072.107909147957,0,0
4680.42,UPI,10,0,695,50,648.63,2,0,0,1,8,1355.66,1355.5240631750596,0,0
2861.99,UPI,8,6,390,29,413.11,1,0,0,3,8,504.69,3693.7954303986394,1,0
9444.45,UPI,10,2,738,38,1449.61,4,0,0,1,17,410.77,1177.2385820123834,0,0
509.1,ACCOUNT,21,1,1227,42,320.2,2,0,0,4,10,4847.25,3332.3836217583953,0,0
2623.65,ACCOUNT,10,0,639,42,1030.55,4,0,0,1,6,84.58,1406.1281690959465,0,0
1317.3,UPI,21,1,542,50,794.72,2,0,0,3,9,2893.84,10652.398449085164,0,0
9796.72,ACCOUNT,2,3,1009,25,305.79,2,0,0,3,8,375.29,1469.3457179193076,0,0
488.68,UPI,22,6,1040,43,560.35,1,0,1,2,10,497.84,3383.715939883838,0,0
473.56,UPI,2,2,557,55,3609.72,0,0,1,3,8,381.85,1936.7830476377062,0,0
602.21,ACCOUNT,17,4,343,36,1333.85,4,0,0,2,8,371.31,1149.6489608840723,0,0
131.12,UPI,7,5,286,38,257.25,0,0,1,4,8,1101.65,3093.027319246983,0,0
648.23,ACCOUNT,7,6,334,32,1405.04,6,0,0,3,6,172.76,2065.5399755527233,0,0
513.3,ACCOUNT,6,3,324,38,490.68,4,0,0,3,7,441.44,31936.31447295369,0,0
1274.61,UPI,23,0,627,37,1189.64,2,0,1,1,4,3523.14,274.83366018642573,0,1
1543.42,UPI,8,6,442,37,2168.96,2,0,1,3,4,799.02,2293.0271852820356,0,0
7159.32,UPI,2,0,1357,36,220.95,0,0,1,4,6,1863.48,2027.575423717189,0,0
2836.78,UPI,10,6,1064,32,3107.29,2,0,1,3,3,154.69,2942.832456732125,0,0
615.91,UPI,22,3,1414,42,620.49,2,0,1,0,3,827.6,8184.906656289678,0,0
446.57,UPI,11,3,887,45,1281.9,1,0,0,0,7,1008.39,18750.50874131063,0,0
1793.49,UPI,15,3,265,35,904.14,0,0,0,0,7,692.13,1214.8396645910723,0,0
292.88,UPI,11,6,263,46,240.43,2,0,0,2,5,381.29,2683.6893071867617,0,0
6846.27,ACCOUNT,11,3,131,49,191.13,3,0,0,4,8,4808.03,748.3155615795774,0,0
3566.86,ACCOUNT,2,0,1158,49,412.27,4,0,0,1,9,580.03,8435.26691739438,0,0
685.96,UPI,8,0,1365,51,350.24,1,0,0,2,13,357.35,1875.5964913774576,0,0
197.72,UPI,14,5,818,36,993.99,1,0,0,4,7,549.11,7765.085545613425,0,0
4246.59,ACCOUNT,20,0,718,37,582.22,4,0,0,1,5,2245.03,152.1399596126629,0,0
977.95,UPI,15,5,379,39,678.54,3,0,0,1,6,124.2,1211.158311504818,0,0
3781.27,UPI,14,3,151,34,1502.3,3,0,0,4,6,6903.8,697.4324538974062,0,0
222.64,UPI,12,1,1485,35,1226.29,2,0,0,1,7,244.45,120.0131577990416,0,0
602.22,UPI,8,0,702,29,820.26,3,0,0,3,9,75.02,540.6804854911668,0,0
1102.4,ACCOUNT,3,6,775,40,1126.39,2,0,1,4,11,449.04,104.87589075383363,1,0
1149.38,UPI,17,0,160,43,2005.51,5,0,0,2,5,757.53,412.5713562775451,0,0
699.2,ACCOUNT,19,5,500,33,7748.34,1,0,0,5,9,508.08,1974.6204315942268,1,0
2044.38,ACCOUNT,1,2,674,32,725.4,2,0,0,1,16,565.08,5633.7365715442775,0,0
377.05,UPI,6,0,279,43,753.01,1,0,1,1,7,176.43,9391.943341499928,1,0
951.1,UPI,2,0,1340,30,1008.6,2,1,1,3,1,3312.07,13461.077917621787,0,1
1236.82,UPI,21,3,1239,31,414.8,2,0,0,2,4,2358.76,4064.0489002790923,0,0
1834.34,ACCOUNT,13,3,1295,48,248.29,1,0,0,1,14,1927.22,2020.3205803478315,0,0
2234.15,ACCOUNT,9,5,347,31,175.28,3,0,0,2,8,2248.05,1679.3115230837764,0,0
356.15,UPI,22,4,1316,48,261.88,4,0,0,1,4,3262.94,2207.9136323027424,1,0
236.49,ACCOUNT,18,4,647,30,2244.55,1,0,0,1,9,2027.43,1359.0866307272588,0,0
3935.04,ACCOUNT,12,1,1014,35,311.7,1,0,1,2,10,865.3,47.54548026605152,1,0
1528.92,UPI,9,0,196,41,355.31,0,0,0,1,12,2340.5,59.04090400760712,0,0
518.8,UPI,9,4,1484,33,377.63,1,1,0,1,9,911.76,2056.0599534835756,0,0
5172.71,UPI,23,3,489,49,2974.6,1,0,0,3,8,3328.23,939.7875288287851,0,0
1231.11,ACCOUNT,22,4,340,46,427.09,1,0,1,2,6,348.69,1060.0104526581902,0,0
3566.35,UPI,9,0,1392,38,5245.38,0,0,0,2,14,541.83,818.0821641407142,0,0
1173.23,UPI,3,6,1101,37,278.65,1,0,0,2,8,640.54,498.4482712686412,0,0
8610.59,ACCOUNT,5,3,1347,46,223.01,1,0,0,1,9,341.15,3269.4728928756954,0,0
6344.48,UPI,16,5,728,47,1164.94,0,0,0,2,5,509.92,287.9952095093627,1,0
854.94,UPI,23,5,910,44,1453.03,2,0,0,4,9,2975.16,8120.681826818186,1,0
2897.41,UPI,20,5,603,43,3460.68,5,0,2,2,10,5121.92,399.09833274580046,0,0
2090.95,UPI,12,5,324,46,418.84,2,0,0,3,9,2501.52,907.5477041843991,0,0
4309.73,UPI,4,5,730,42,398.43,3,0,1,0,14,1995.07,781.4469531411994,0,0
417.83,UPI,6,2,1039,44,670.23,2,0,0,0,7,11136.97,617.3380014179422,0,0
2177.76,UPI,21,1,854,35,3495.7,4,0,2,2,4,1382.33,3107.1066049630017,0,0
3160.31,UPI,11,2,764,40,3033.52,1,0,0,2,11,2454.92,2544.2485231585993,0,0
188.91,UPI,5,6,737,52,581.27,3,0,2,3,6,3052.47,677.6424414124986,0,0
335.88,ACCOUNT,8,1,396,29,941.76,3,0,0,3,10,878.12,1707.5964263248716,0,0
142.7,UPI,19,5,1205,27,781.34,3,0,0,4,5,5172.93,214.77368462279298,1,0
837.64,ACCOUNT,16,0,1454,36,386.03,3,0,2,4,4,1687.16,629.3803085828295,1,0
2247.43,ACCOUNT,12,5,1145,43,2817.64,2,0,1,2,7,1466.67,535.9242271839905,0,0
4926.37,ACCOUNT,1,5,831,38,375.12,4,0,0,2,7,168.67,1248.5513037099554,0,0
1180.97,ACCOUNT,23,0,1131,42,350.99,1,0,1,0,13,2471.19,170.76922553102895,1,0
5589.33,ACCOUNT,8,6,561,52,143.37,0,0,1,2,7,1387.15,6615.636815518817,0,0
275.86,UPI,23,3,965,39,459.1,1,0,1,2,8,428.71,5106.921517758403,0,0
199.66,ACCOUNT,13,6,898,35,818.05,3,0,2,5,9,1904.65,3236.9609452110312,0,0
1037.38,UPI,2,1,872,48,416.95,0,0,1,4,10,586.42,2626.119536864192,1,0
1610.12,UPI,23,2,1192,50,617.04,2,0,1,2,13,1909.95,14640.997925934018,0,0
1061.36,UPI,20,0,324,41,776.12,2,0,0,1,9,960.27,5279.873487551003,0,0
138.73,ACCOUNT,19,4,1215,43,414.84,3,0,0,1,5,2992.47,2181.5953520047133,0,0
1003.13,UPI,13,2,1040,59,493.69,3,0,0,0,6,1250.95,10641.699123409364,0,0
297.53,UPI,18,1,1337,39,822.64,2,0,1,3,8,5701.12,428.2008796905321,0,0
2142.38,UPI,0,0,1366,40,238.73,2,0,0,4,5,364.29,3741.7954536707775,0,0
1582.24,ACCOUNT,13,6,617,36,985.94,1,0,1,5,6,2290.06,7808.927691924685,1,0
428.43,UPI,12,3,916,42,1200.02,4,0,0,3,6,224.0,114.67519498164329,0,0
655.98,ACCOUNT,16,6,1363,41,1461.78,1,0,0,3,2,1115.53,19822.245960197804,0,0
380.23,ACCOUNT,10,4,1289,42,3221.03,2,0,0,0,8,2418.52,1124.040455857377,1,0
1030.01,UPI,19,3,747,43,522.2,1,0,0,1,8,737.88,4171.625290452077,0,0
2850.19,UPI,20,3,568,48,1211.35,4,0,0,1,7,493.37,2725.891776200615,0,0
409.23,UPI,14,6,269,51,1875.19,2,0,1,3,3,966.49,9079.798122170094,1,1
1815.37,UPI,9,6,829,28,275.77,2,0,1,3,9,766.3,1722.0632216159365,0,0
645.32,ACCOUNT,14,3,1374,24,414.83,2,1,2,2,9,643.27,4003.507025608028,0,0
496.27,ACCOUNT,18,0,1135,43,573.5,3,0,0,1,8,672.88,173.44869869038007,0,0
985.32,UPI,0,2,281,40,137.66,1,0,1,3,4,2055.21,3116.183698913446,0,0
389.46,ACCOUNT,17,0,683,51,649.68,3,0,2,0,5,4574.68,1690.9472628521837,0,0
630.4,ACCOUNT,20,5,1440,46,626.11,1,0,0,4,5,656.9,4277.331563554031,1,0
331.0,UPI,1,0,408,35,585.4,0,0,0,3,2,1863.33,2361.3008471919625,1,0
7822.23,UPI,17,3,723,37,552.84,6,0,0,1,14,4500.51,4808.648331906848,0,0
1135.99,ACCOUNT,12,4,1398,39,725.25,1,0,1,1,4,2179.62,3569.731040274472,0,0
544.72,UPI,0,0,298,30,699.14,4,1,0,2,13,1135.66,202.53246380685678,0,0
1358.29,ACCOUNT,13,3,490,38,1188.63,3,0,1,1,10,746.16,1769.2702072667046,1,0
980.12,UPI,21,2,173,44,163.63,4,0,1,2,12,4298.41,8839.418395405637,1,0
879.22,UPI,21,6,746,37,623.85,2,0,0,2,6,3737.12,507.16964736081985,1,0
2026.71,UPI,5,5,488,47,347.03,0,0,0,2,10,10470.71,2023.4584666968435,0,0
2339.07,ACCOUNT,12,6,1326,38,782.52,1,0,0,3,5,1288.39,938.1544162718561,1,0
645.16,UPI,1,4,1402,38,2015.07,2,0,0,0,12,2040.0,223.91701435507957,0,0
616.58,UPI,15,3,14,45,947.52,1,0,0,1,5,494.83,5425.485527473033,0,0
832.93,UPI,22,3,1401,34,431.48,2,0,1,2,12,561.16,2236.5320055352704,1,0
109.74,ACCOUNT,20,1,53,49,478.37,2,2,1,3,12,4051.9,505.1735605640092,0,0
241.0,ACCOUNT,9,2,616,51,698.81,2,0,0,4,11,1040.82,7584.937414205228,0,0
4302.17,ACCOUNT,2,1,535,50,678.36,3,0,0,2,6,969.74,3466.2000205100776,0,0
5681.48,UPI,1,2,1444,36,917.44,3,0,0,2,11,517.81,568.5349145194343,0,0
854.88,UPI,4,6,55,38,690.5,2,0,2,4,8,6278.64,354.8321864977691,0,0
1951.9,ACCOUNT,2,0,1286,36,979.92,3,0,0,2,14,1363.0,1204.5642840114797,0,0
1497.05,UPI,22,3,1151,37,864.23,0,0,0,3,10,934.08,2333.767968288934,0,0
23834.3,UPI,8,5,1398,37,1087.21,0,0,0,2,9,6516.2,494.517815685879,0,0
3359.59,ACCOUNT,9,0,1111,39,3158.43,2,0,0,3,11,582.13,4141.298155993884,0,0
964.96,ACCOUNT,2,3,154,41,411.94,2,0,1,5,11,2785.67,755.6753283453413,0,0
421.77,ACCOUNT,7,1,771,38,339.96,0,0,0,0,5,421.18,2170.494824183483,0,0
219.98,UPI,12,5,535,53,650.85,1,0,2,5,11,5088.42,64.17444727527264,0,0
1344.08,UPI,14,3,664,43,234.52,3,0,0,0,9,566.71,2776.7926986835687,1,0
514.73,UPI,1,6,448,41,503.81,4,0,0,2,8,1082.35,9669.439719579554,0,0
264.47,ACCOUNT,8,3,427,40,716.43,1,0,0,2,6,2200.45,1362.991849607,1,1
574.46,ACCOUNT,0,2,5,39,2101.21,3,0,0,1,11,2259.54,8160.197842131783,0,0
371.84,UPI,5,6,16,45,534.0,2,0,0,2,6,1814.97,9591.711972340794,1,1
5926.22,UPI,19,4,890,43,305.76,6,0,1,4,4,337.11,1026.2160824935818,0,0
2648.21,UPI,13,0,632,36,825.78,1,0,2,5,8,926.45,2147.5869864292426,1,0
1087.92,UPI,16,5,433,55,1540.38,0,0,0,2,5,3719.95,3606.145406117026,0,0
4817.18,UPI,8,6,1041,37,4500.34,3,0,2,2,11,940.91,2291.540891547339,1,0
1184.85,UPI,15,4,128,28,639.96,3,1,0,2,4,619.33,293.7242528195494,0,0
463.46,ACCOUNT,15,0,407,31,266.78,0,0,0,1,11,331.67,3628.0685138384943,0,0
5029.74,ACCOUNT,22,3,184,42,971.67,0,0,0,2,11,195.08,7866.6646185175505,0,0
1879.78,UPI,23,2,1125,33,352.94,0,0,0,2,10,240.33,1738.089581861957,1,0
388.68,UPI,0,6,880,38,1135.13,5,0,2,4,6,1925.25,1098.0982219979107,1,0
906.56,UPI,3,0,1039,51,191.56,2,0,0,1,13,1318.54,10993.629634561523,1,0
456.86,ACCOUNT,12,6,1119,32,478.91,2,0,0,0,11,1526.66,1838.6826391367815,0,0
275.12,ACCOUNT,21,0,1033,50,295.95,2,0,1,3,2,964.81,1134.7970672342487,0,0
2768.82,UPI,2,0,303,36,753.98,2,0,0,1,6,216.34,7685.7280444464295,0,0
7401.34,UPI,19,5,49,44,2216.56,2,0,0,1,7,4673.95,15850.805721985671,0,0
270.81,UPI,12,3,572,32,1637.46,2,0,0,2,5,441.11,1291.404245359246,0,0
1925.55,UPI,12,5,1495,40,254.93,3,0,1,1,5,2356.1,4799.8852338554925,0,0
572.12,ACCOUNT,18,0,58,38,1568.8,1,0,2,1,8,1029.62,2199.236197977171,1,0
673.76,ACCOUNT,4,3,591,33,741.59,4,0,0,3,14,4259.25,4018.9638864986664,1,0
606.44,ACCOUNT,15,3,596,34,297.41,0,1,1,1,8,473.56,919.2267466311631,0,0
462.21,UPI,1,6,1269,29,1328.06,2,0,1,3,8,615.37,5719.490360221557,1,0
1151.16,ACCOUNT,18,5,1381,45,6456.35,3,1,0,2,8,226.52,12882.245497353917,0,0
477.73,ACCOUNT,5,4,526,27,163.58,3,0,1,2,10,382.23,5017.131671701522,0,0
1437.21,ACCOUNT,20,2,387,50,581.5,1,0,0,1,6,1280.67,8106.496099589111,0,0
1042.9,ACCOUNT,14,3,1358,35,1125.74,0,0,1,0,7,1310.77,6423.576980068077,0,0
863.55,ACCOUNT,16,5,771,42,1202.95,3,0,0,3,6,587.25,853.0087543405097,1,0
442.5,ACCOUNT,18,1,1218,54,677.03,4,0,1,1,6,1231.88,3670.1184030834816,0,0
615.99,UPI,7,0,1246,36,1692.99,2,0,0,3,7,1586.67,5957.582286659279,0,0
2334.12,UPI,18,0,1236,53,410.92,0,0,0,1,9,4452.43,5214.349355222977,0,0
1809.7,UPI,16,3,1020,41,1019.86,2,0,0,1,9,819.95,379.8288714692867,0,0
412.59,ACCOUNT,13,1,1264,64,696.59,4,0,0,0,8,1349.17,4806.866598243563,1,0
1211.16,ACCOUNT,15,3,1227,40,306.46,3,0,1,2,8,837.36,5422.223110076553,0,0
2324.79,UPI,8,0,505,40,452.9,4,0,0,1,4,451.92,504.04258572631556,0,0
206.56,UPI,7,6,35,35,966.29,2,0,0,0,12,3170.43,5925.148041066713,0,0
1888.16,UPI,23,6,573,48,905.09,1,0,0,1,6,974.76,126.8634257500224,0,0
565.31,UPI,15,1,1239,43,947.15,5,0,0,2,6,377.42,2904.288581356548,0,0
1940.3,UPI,23,5,1467,29,271.26,4,1,0,4,6,3628.92,13453.330284320351,1,0
511.19,ACCOUNT,4,5,1359,40,432.06,1,0,0,1,9,3202.3,2082.9195066749585,0,0
180.39,UPI,6,2,125,49,1880.77,5,0,0,4,2,1349.07,2361.140652968797,0,0
215.39,UPI,12,5,398,38,4300.11,1,0,0,2,11,1475.45,4503.05327656074,0,0
1150.65,UPI,16,0,686,45,1384.9,3,0,0,4,4,890.92,2587.6071327750283,0,0
1421.86,ACCOUNT,0,6,1133,33,1266.41,1,0,0,1,5,412.43,9593.036112677886,1,0
443.94,UPI,14,2,643,41,870.77,2,0,0,0,9,93.15,13097.342743849067,1,0
2076.82,UPI,12,2,309,50,488.36,0,0,1,2,9,5258.09,2920.874893777649,1,0
208.2,UPI,11,2,402,40,690.12,6,0,0,1,4,969.32,6735.8796845253055,0,0
1026.51,UPI,12,0,1483,35,541.69,3,0,1,6,9,1916.63,4776.275142471524,1,0
326.68,UPI,0,2,1230,41,980.87,8,0,2,1,12,444.57,10542.802511447777,1,0
571.44,ACCOUNT,8,4,705,41,635.61,0,0,0,2,10,536.75,781.1256836401199,1,0
1149.86,UPI,6,6,14,45,482.4,1,0,0,1,10,427.12,2421.1063130380485,0,0
463.86,ACCOUNT,22,0,1360,56,616.94,1,0,1,4,11,1006.16,1369.9397320027176,0,0
746.54,UPI,19,3,132,44,446.57,2,0,1,1,12,641.23,1925.1766537969668,1,0
2999.78,UPI,13,5,118,41,1049.63,4,0,0,2,6,652.1,2052.8283809565605,0,0
615.91,UPI,3,3,790,34,347.69,2,0,2,3,5,465.55,212.3783719468379,1,0
2529.29,UPI,6,4,611,37,1665.11,0,0,0,0,11,127.69,70.26744246889585,1,0
354.35,ACCOUNT,5,2,1077,37,203.08,2,0,0,3,7,334.41,2898.695512078844,1,0
1862.74,ACCOUNT,23,2,1404,41,374.88,3,0,0,1,12,882.06,3802.405278688211,0,1
4635.82,UPI,23,5,1378,39,185.23,0,0,2,1,9,5731.22,3709.338995610894,1,0
92.61,ACCOUNT,0,1,586,44,1001.67,1,0,0,2,11,863.35,2204.331746224331,0,0
494.28,ACCOUNT,4,2,1148,59,262.58,3,0,0,2,5,1193.41,3270.4071267861664,0,0
1952.9,UPI,19,0,1148,51,382.56,0,0,1,2,16,403.69,4920.833615611203,0,0
895.12,UPI,7,4,586,35,449.25,0,1,0,2,5,238.03,5036.155671279381,0,0
1589.45,UPI,12,3,1124,46,865.02,1,0,1,1,10,245.1,461.3849604311769,0,0
599.45,ACCOUNT,14,5,412,32,486.53,3,0,0,2,7,489.98,282.1348395244016,0,0
1195.82,ACCOUNT,1,4,549,53,2571.18,1,1,0,3,11,307.93,2925.2443228308716,0,0
938.54,ACCOUNT,20,0,1063,41,427.34,1,0,2,2,9,333.94,6564.51424494027,0,0
3525.52,ACCOUNT,23,6,491,34,1845.2,3,0,1,0,8,275.47,4914.563186780147,0,0
1414.34,ACCOUNT,2,0,196,46,325.66,1,0,2,1,8,3828.77,1076.086770005199,0,0
1537.02,UPI,22,1,1261,34,556.34,1,0,1,2,3,1311.38,1325.5593198685008,0,0
726.42,UPI,11,5,693,34,870.47,0,0,0,1,6,686.86,5658.335869563454,0,0
673.44,UPI,19,5,359,42,1802.02,1,0,0,2,8,814.35,3857.942679138253,1,0
711.55,ACCOUNT,0,2,1200,42,368.72,0,0,0,1,7,2180.96,9891.092571980977,0,0
